txn_id,txn_date,customer_id,account_id,product_id,amount,status,channel,is_fraud_flag
439,2025-02-01,212,683,8,12.52,SUCCESS,Mobile,0
440,2025-09-25,188,414,1,27.4,FAILED,Mobile,0
441,2025-12-30,383,552,4,19.47,SUCCESS,Mobile,0
442,2025-02-01,355,484,2,36.14,SUCCESS,API,0
443,2025-10-15,87,183,7,25.32,SUCCESS,Mobile,1
444,2025-09-25,312,442,12,34.82,SUCCESS,Mobile,0
445,2026-01-07,204,799,10,20.0,SUCCESS,API,0
446,2025-05-10,446,456,6,25.22,FAILED,Branch,0
447,2025-02-26,117,490,7,14.76,SUCCESS,Mobile,0
448,2025-07-23,227,47,5,18.08,SUCCESS,Branch,0
449,2025-03-22,62,293,11,25.08,SUCCESS,Mobile,0
450,2025-04-25,100,697,3,36.55,SUCCESS,Mobile,0
451,2025-12-18,170,79,4,30.32,SUCCESS,Branch,0
452,2025-03-02,374,185,11,75.05,SUCCESS,Web,0
453,2025-04-27,156,611,10,13.36,SUCCESS,Mobile,0
454,2025-04-03,37,669,1,28.31,SUCCESS,Mobile,0
455,2025-10-24,276,472,11,8.47,SUCCESS,Mobile,0
456,2025-10-12,35,557,12,29.97,SUCCESS,Web,0
457,2026-01-17,438,599,5,22.14,SUCCESS,API,0
458,2025-09-29,327,329,6,24.3,SUCCESS,Mobile,0
459,2025-09-11,354,514,7,22.0,SUCCESS,Branch,0
460,2025-06-16,262,399,11,42.99,SUCCESS,Mobile,0
461,2025-12-17,19,658,11,39.17,SUCCESS,Web,0
462,2025-11-17,362,759,8,16.06,SUCCESS,Mobile,0
463,2025-05-14,8,669,5,28.92,SUCCESS,Web,0
464,2025-04-03,432,296,1,13.3,SUCCESS,Mobile,0
465,2025-02-08,478,3,5,11.89,SUCCESS,API,0
466,2025-08-12,450,737,1,42.11,SUCCESS,Mobile,0
467,2025-05-31,272,314,8,16.74,SUCCESS,Mobile,0
468,2025-12-24,373,327,2,22.91,SUCCESS,Branch,0
469,2025-05-07,366,350,2,37.77,SUCCESS,Mobile,0
470,2025-02-14,24,219,6,32.77,SUCCESS,Mobile,0
471,2025-09-01,409,678,9,76.88,SUCCESS,Web,0
472,2025-09-11,141,669,11,15.58,SUCCESS,Branch,0
473,2026-01-17,119,671,5,68.83,SUCCESS,Mobile,0
474,2025-05-25,457,638,6,46.86,SUCCESS,Mobile,0
475,2025-09-23,414,705,3,52.25,SUCCESS,Mobile,0
476,2025-02-03,9,299,12,26.18,SUCCESS,API,0
477,2026-01-10,447,667,9,18.71,SUCCESS,Mobile,0
478,2025-05-07,168,155,4,35.06,SUCCESS,Mobile,0
479,2025-08-10,263,630,6,18.65,SUCCESS,Web,0
480,2025-08-28,208,325,4,18.3,SUCCESS,Mobile,0
481,2025-08-29,486,3,6,36.25,SUCCESS,Mobile,0
482,2025-05-22,288,669,1,62.26,SUCCESS,API,0
483,2026-01-20,445,653,1,12.65,SUCCESS,Mobile,0
484,2025-07-09,60,60,1,72.54,SUCCESS,Web,0
485,2025-08-10,349,596,10,15.72,SUCCESS,Branch,0
486,2026-01-17,363,198,2,27.55,SUCCESS,Mobile,0
487,2025-12-29,51,363,7,27.81,SUCCESS,Mobile,0
488,2025-03-07,40,609,3,24.77,SUCCESS,Branch,0
489,2025-10-04,371,161,1,28.73,SUCCESS,Web,0
490,2025-07-07,335,518,12,35.89,SUCCESS,Mobile,0
491,2025-12-26,267,448,8,71.06,SUCCESS,Mobile,0
492,2025-09-19,329,489,8,29.33,SUCCESS,Web,0
493,2025-11-07,16,455,4,19.15,SUCCESS,Mobile,0
494,2025-11-08,281,323,7,17.44,SUCCESS,Web,0
495,2026-01-28,416,406,2,40.1,SUCCESS,API,0
496,2025-05-26,493,456,6,54.08,SUCCESS,Mobile,0
497,2025-03-11,202,792,9,22.43,SUCCESS,Branch,0
498,2025-12-13,394,205,7,57.39,SUCCESS,Web,0
499,2025-07-24,478,321,6,121.66,SUCCESS,Mobile,0
500,2025-09-25,441,755,10,73.09,FAILED,Web,0
501,2025-07-22,84,181,2,21.44,SUCCESS,Web,0
502,2025-05-27,297,128,4,61.48,SUCCESS,Mobile,0
503,2025-06-28,380,100,6,57.68,SUCCESS,Mobile,0
504,2025-12-19,482,800,5,34.39,SUCCESS,Web,0
505,2025-07-06,65,581,5,56.73,SUCCESS,Web,0
506,2025-02-12,160,327,4,52.27,SUCCESS,API,0
507,2025-12-26,104,242,12,69.99,SUCCESS,Branch,0
508,2025-08-24,351,45,12,46.87,SUCCESS,Mobile,0
509,2025-04-29,176,32,8,52.09,SUCCESS,Web,0
510,2025-07-20,54,540,8,17.95,SUCCESS,Mobile,0
511,2025-08-28,125,353,5,33.07,SUCCESS,Mobile,0
512,2025-09-03,75,750,7,21.12,SUCCESS,Mobile,0
513,2025-10-04,122,782,2,67.85,SUCCESS,Web,0
514,2025-05-09,41,653,3,14.66,SUCCESS,Mobile,0
515,2025-11-02,339,434,10,8.91,SUCCESS,Mobile,0
516,2025-09-01,370,168,9,14.16,SUCCESS,Mobile,0
517,2025-05-18,61,431,7,28.89,SUCCESS,Mobile,0
518,2025-04-11,135,113,6,9.83,SUCCESS,API,0
519,2025-10-01,437,625,11,10.64,SUCCESS,API,0
520,2025-11-17,477,475,7,49.35,SUCCESS,Web,0
521,2025-12-19,490,286,6,14.36,SUCCESS,Web,0
522,2025-05-21,102,546,2,60.52,SUCCESS,Web,0
523,2025-03-02,53,558,3,14.98,SUCCESS,Web,0
524,2025-07-10,228,1,5,9.19,SUCCESS,Web,0
525,2025-12-04,353,418,2,17.86,SUCCESS,Mobile,0
526,2025-03-27,100,187,3,15.29,SUCCESS,Mobile,0
527,2025-12-05,410,449,7,15.24,SUCCESS,Mobile,0
528,2026-01-05,477,682,2,31.01,SUCCESS,Mobile,0
529,2026-01-23,317,754,6,36.68,SUCCESS,Mobile,0
530,2025-11-14,349,275,10,75.89,SUCCESS,Web,0
531,2025-05-05,35,23,5,26.64,FAILED,Web,0
532,2025-11-27,259,66,3,39.33,SUCCESS,Mobile,0
533,2025-12-30,366,387,8,14.92,SUCCESS,Mobile,0
534,2025-06-23,453,86,6,19.21,SUCCESS,Web,0
535,2025-03-13,481,712,11,72.25,FAILED,Mobile,0
536,2025-07-29,320,87,9,76.92,SUCCESS,Mobile,0
537,2025-05-08,139,328,1,85.84,SUCCESS,Branch,1
538,2025-12-21,390,739,11,30.71,SUCCESS,Web,0
539,2025-09-05,130,623,12,14.96,SUCCESS,Branch,0
540,2025-10-10,461,139,3,20.72,SUCCESS,Branch,0
541,2025-07-08,449,235,10,27.2,SUCCESS,Branch,0
542,2025-09-15,475,774,8,23.59,SUCCESS,Mobile,0
543,2025-05-19,296,721,1,35.45,SUCCESS,Mobile,1
544,2025-07-30,383,228,11,51.98,SUCCESS,Mobile,0
545,2025-02-02,106,697,11,17.86,SUCCESS,Mobile,0
546,2025-05-04,399,82,8,104.64,SUCCESS,Web,0
547,2025-12-01,99,673,11,34.63,SUCCESS,Web,0
548,2026-01-18,414,189,10,74.79,SUCCESS,API,0
549,2025-10-14,262,18,5,42.69,SUCCESS,Branch,0
550,2025-01-31,354,7,8,120.75,SUCCESS,Web,0
551,2025-09-17,21,285,12,16.48,SUCCESS,Web,1
552,2025-12-15,224,197,10,24.33,SUCCESS,Mobile,0
553,2025-02-23,441,400,7,24.38,SUCCESS,Mobile,0
554,2025-08-25,183,735,12,36.95,SUCCESS,Branch,0
555,2025-11-13,340,74,9,35.71,SUCCESS,Mobile,0
556,2025-12-11,355,413,7,41.82,SUCCESS,Web,0
557,2025-03-06,191,413,12,36.02,SUCCESS,Branch,0
558,2025-03-29,393,16,4,46.27,SUCCESS,Mobile,0
559,2025-06-28,308,260,1,24.77,SUCCESS,API,0
560,2025-09-11,293,65,2,43.84,SUCCESS,Mobile,0
561,2025-02-15,198,72,2,179.29,SUCCESS,Branch,0
562,2025-10-17,458,641,1,33.21,SUCCESS,Mobile,0
563,2025-04-07,245,506,10,13.92,FAILED,Mobile,0
564,2025-09-11,9,732,7,22.73,FAILED,Mobile,0
565,2025-02-26,481,131,4,25.14,SUCCESS,Web,0
566,2025-04-13,123,576,10,19.46,SUCCESS,Branch,0
567,2026-01-24,400,754,7,35.64,SUCCESS,Web,0
568,2025-12-22,32,66,12,53.49,SUCCESS,API,0
569,2025-10-14,358,601,8,15.18,SUCCESS,Branch,0
570,2025-08-23,112,357,6,11.98,SUCCESS,Mobile,0
571,2025-09-18,212,459,8,146.11,SUCCESS,Web,0
572,2025-05-26,468,274,2,18.87,SUCCESS,Mobile,0
573,2025-07-26,259,106,12,77.33,SUCCESS,Web,1
574,2026-01-05,398,39,1,52.28,SUCCESS,Mobile,0
575,2025-11-03,277,488,9,23.05,SUCCESS,Mobile,0
576,2025-06-26,328,636,9,20.64,SUCCESS,Web,0
577,2025-05-13,116,121,9,23.04,SUCCESS,Mobile,0
578,2025-05-19,238,596,4,25.4,SUCCESS,Web,0
579,2025-06-20,472,209,9,48.02,SUCCESS,API,0
580,2025-10-23,175,775,9,14.36,SUCCESS,Mobile,0
581,2025-06-03,21,112,11,71.46,SUCCESS,Web,0
582,2025-11-24,298,401,5,22.57,SUCCESS,Web,0
583,2025-06-04,352,580,1,13.76,SUCCESS,Mobile,0
584,2025-10-26,145,734,8,37.0,SUCCESS,Web,0
585,2025-07-07,40,1,1,140.07,SUCCESS,Mobile,0
586,2025-08-20,58,759,3,20.01,SUCCESS,Mobile,0
587,2026-01-19,115,291,3,35.78,FAILED,Mobile,0
588,2025-02-14,388,76,5,36.05,SUCCESS,Web,0
589,2025-03-01,42,401,5,102.64,SUCCESS,Web,0
590,2025-09-17,343,592,5,18.86,SUCCESS,Mobile,0
591,2025-11-06,313,668,4,58.08,FAILED,Mobile,0
592,2025-04-26,36,800,1,14.1,SUCCESS,Branch,0
593,2025-01-31,253,750,4,37.84,SUCCESS,Branch,0
594,2025-06-26,52,531,10,51.53,SUCCESS,Web,0
595,2025-12-10,406,93,8,60.48,FAILED,Mobile,0
596,2025-08-08,345,605,5,14.57,SUCCESS,Mobile,0
597,2025-02-25,452,499,7,9.9,SUCCESS,Branch,0
598,2025-02-16,10,592,1,29.42,SUCCESS,Mobile,0
599,2025-05-29,152,772,5,23.53,SUCCESS,Mobile,0
600,2026-01-20,419,405,12,14.13,SUCCESS,Web,0
601,2025-06-14,370,510,10,15.13,SUCCESS,Web,0
602,2025-12-02,334,625,12,24.86,SUCCESS,Web,0
603,2026-01-03,148,115,11,92.34,SUCCESS,Mobile,0
604,2025-03-28,366,684,8,15.81,FAILED,Web,0
605,2025-01-29,52,574,5,56.54,SUCCESS,Web,0
606,2025-02-14,247,641,12,13.7,SUCCESS,Web,0
607,2025-09-15,270,307,1,21.07,SUCCESS,Mobile,0
608,2025-12-07,423,116,2,13.21,SUCCESS,Web,0
609,2026-01-17,73,108,6,121.95,FAILED,Web,0
610,2025-03-03,250,218,2,58.78,FAILED,Web,0
611,2025-06-02,162,716,9,50.44,SUCCESS,Web,0
612,2025-07-30,84,657,9,48.92,FAILED,Mobile,0
613,2025-11-18,323,37,2,20.4,SUCCESS,Mobile,0
614,2025-10-29,460,36,1,33.83,SUCCESS,Mobile,0
615,2025-03-14,499,325,7,17.69,SUCCESS,Mobile,0
616,2025-11-09,112,614,7,166.75,SUCCESS,Web,0
617,2025-07-18,103,643,3,16.86,SUCCESS,Web,0
618,2025-10-19,12,399,2,19.76,SUCCESS,Mobile,0
619,2025-04-21,298,333,9,86.68,SUCCESS,API,0
620,2025-06-22,470,709,12,31.1,SUCCESS,Mobile,0
621,2025-03-29,227,361,9,47.58,SUCCESS,Mobile,0
622,2025-03-22,232,279,6,31.53,SUCCESS,Mobile,0
623,2025-05-22,415,47,7,21.9,SUCCESS,Web,0
624,2026-01-25,455,214,2,21.91,FAILED,Web,0
625,2025-11-26,137,546,6,55.57,FAILED,API,0
626,2025-11-12,382,730,6,37.96,SUCCESS,Mobile,0
627,2025-08-31,51,159,11,68.16,SUCCESS,Mobile,0
628,2026-01-13,37,35,8,67.64,SUCCESS,Web,0
629,2025-11-20,150,488,9,46.81,SUCCESS,Web,0
630,2025-10-04,137,736,2,62.09,SUCCESS,API,0
631,2025-02-09,464,510,7,45.71,SUCCESS,Mobile,0
632,2025-10-01,116,629,9,41.61,SUCCESS,Web,0
633,2025-09-08,448,623,6,27.27,SUCCESS,Mobile,0
634,2025-12-06,63,661,7,12.0,SUCCESS,Web,0
635,2026-01-26,341,237,9,22.63,SUCCESS,Mobile,0
636,2025-10-28,329,359,10,78.91,SUCCESS,Web,0
637,2026-01-14,396,561,4,39.37,SUCCESS,Web,0
638,2025-04-15,283,47,2,26.02,SUCCESS,Mobile,0
639,2025-10-01,116,101,2,68.1,SUCCESS,Mobile,0
640,2025-08-19,303,778,1,25.31,SUCCESS,Mobile,0
641,2025-09-12,498,598,9,50.64,SUCCESS,Mobile,0
642,2026-01-28,329,428,10,73.54,SUCCESS,Mobile,0
643,2026-01-20,475,402,4,47.67,SUCCESS,Mobile,0
644,2025-08-07,284,749,5,62.62,SUCCESS,Web,0
645,2025-04-26,35,294,4,43.97,SUCCESS,Mobile,0
646,2025-12-19,363,548,4,10.56,SUCCESS,Mobile,0
647,2025-04-24,166,316,6,72.71,SUCCESS,API,0
648,2025-08-10,96,708,12,53.59,SUCCESS,Mobile,0
649,2025-08-30,169,237,12,27.59,SUCCESS,Web,0
650,2025-04-09,323,586,12,23.28,FAILED,Web,1
651,2025-08-15,184,747,6,35.66,SUCCESS,API,0
652,2025-11-25,137,429,1,16.13,SUCCESS,Mobile,1
653,2025-09-01,387,330,1,58.31,SUCCESS,Web,0
654,2025-09-09,51,459,7,30.25,SUCCESS,Mobile,0
655,2025-05-28,228,626,1,19.31,SUCCESS,API,0
656,2025-07-25,77,743,1,49.34,SUCCESS,Mobile,0
657,2025-07-11,433,649,6,44.03,SUCCESS,Web,0
658,2025-10-23,226,13,8,54.06,SUCCESS,Mobile,0
659,2025-05-03,478,185,7,15.32,SUCCESS,API,0
660,2025-02-07,208,82,6,51.53,SUCCESS,Web,0
661,2025-07-10,481,367,7,96.73,SUCCESS,Mobile,0
662,2025-06-01,163,313,2,32.27,SUCCESS,Mobile,0
663,2025-07-27,16,165,6,31.07,SUCCESS,Mobile,0
664,2025-08-13,486,523,9,14.38,SUCCESS,Mobile,0
665,2025-04-12,168,518,4,34.79,SUCCESS,Mobile,0
666,2025-09-14,325,687,2,17.92,SUCCESS,API,0
667,2025-09-02,8,797,9,66.72,SUCCESS,Web,0
668,2025-03-09,438,103,8,142.0,SUCCESS,API,0
669,2025-06-05,161,655,8,144.18,SUCCESS,Mobile,0
670,2026-01-19,435,496,7,19.81,SUCCESS,Web,0
671,2025-06-18,222,696,8,21.27,SUCCESS,Web,0
672,2025-10-13,386,342,11,47.61,SUCCESS,Mobile,0
673,2025-06-17,166,159,11,28.85,SUCCESS,Web,0
674,2025-08-09,312,787,3,33.4,SUCCESS,Mobile,0
675,2025-11-20,230,755,6,144.4,SUCCESS,API,0
676,2025-10-12,20,146,7,17.28,SUCCESS,Web,0
677,2025-08-31,52,186,5,38.86,SUCCESS,Branch,0
678,2026-01-23,393,710,2,41.61,SUCCESS,Web,0
679,2025-10-25,321,201,10,62.18,SUCCESS,Web,0
680,2025-09-01,66,30,7,19.74,SUCCESS,Web,0
681,2025-07-01,500,735,11,80.64,SUCCESS,Mobile,0
682,2025-12-05,275,163,2,38.76,SUCCESS,Mobile,0
683,2025-03-27,400,529,9,20.14,SUCCESS,Web,0
684,2025-01-30,233,746,9,29.71,SUCCESS,Branch,0
685,2025-11-28,453,225,10,60.43,SUCCESS,Mobile,0
686,2025-10-18,352,324,6,115.53,SUCCESS,API,0
687,2025-04-19,276,479,4,26.82,SUCCESS,Mobile,0
688,2025-10-14,363,766,10,117.88,SUCCESS,Web,0
689,2025-06-26,308,506,4,69.78,SUCCESS,Mobile,0
690,2025-07-22,142,754,12,24.38,SUCCESS,Mobile,0
691,2025-12-22,122,244,5,47.53,SUCCESS,Mobile,0
692,2025-06-02,205,779,11,55.88,SUCCESS,Mobile,0
693,2025-11-15,91,700,7,28.68,SUCCESS,Mobile,0
694,2026-01-11,419,632,8,22.5,SUCCESS,Mobile,0
695,2025-12-25,441,772,10,30.56,FAILED,Mobile,1
696,2025-02-02,122,191,8,26.25,SUCCESS,Mobile,0
697,2026-01-21,418,243,7,39.08,SUCCESS,Mobile,0
698,2025-04-26,187,517,6,122.68,SUCCESS,Web,0
699,2025-09-11,80,192,2,43.61,SUCCESS,Branch,0
700,2025-07-10,156,717,8,98.03,SUCCESS,Mobile,0
701,2025-08-29,427,644,4,46.57,FAILED,Mobile,0
702,2025-12-31,419,626,8,187.92,SUCCESS,Web,0
703,2025-08-28,399,291,12,20.33,SUCCESS,Mobile,0
704,2025-04-08,259,26,5,9.59,SUCCESS,Web,0
705,2025-08-17,475,666,3,39.01,SUCCESS,Mobile,0
706,2025-07-14,411,531,6,42.08,SUCCESS,Mobile,0
707,2025-05-30,127,37,12,85.26,SUCCESS,Mobile,0
708,2025-06-04,371,651,2,103.82,SUCCESS,Mobile,1
709,2025-09-29,4,66,6,12.99,SUCCESS,Web,0
710,2025-11-30,213,384,6,29.86,FAILED,Mobile,0
711,2026-01-20,406,31,1,36.0,SUCCESS,API,0
712,2025-02-19,69,402,10,16.57,SUCCESS,Mobile,0
713,2025-03-02,361,203,12,30.45,SUCCESS,API,0
714,2025-10-22,231,556,5,63.72,SUCCESS,Mobile,0
715,2025-03-06,279,272,5,66.52,SUCCESS,Mobile,0
716,2025-10-29,471,514,8,41.46,SUCCESS,Web,0
717,2025-08-05,397,571,7,91.62,SUCCESS,Mobile,1
718,2025-06-29,60,246,9,40.82,SUCCESS,Branch,1
719,2025-02-16,283,480,11,71.34,SUCCESS,Mobile,0
720,2025-09-24,119,376,10,20.02,SUCCESS,Web,0
721,2025-07-22,306,506,3,20.84,SUCCESS,Mobile,0
722,2025-11-08,463,176,1,115.16,SUCCESS,Web,0
723,2025-10-06,268,496,7,24.71,SUCCESS,Web,0
724,2025-12-05,138,676,9,60.84,SUCCESS,Web,0
725,2025-10-31,49,264,10,24.14,SUCCESS,Mobile,0
726,2025-12-18,230,36,10,41.85,SUCCESS,API,1
727,2025-11-18,220,107,7,30.52,SUCCESS,API,0
728,2025-06-30,363,25,10,50.89,SUCCESS,Branch,0
729,2026-01-08,35,424,7,50.73,SUCCESS,Web,0
730,2025-12-20,422,381,10,22.27,SUCCESS,Mobile,0
731,2025-12-16,182,748,6,51.93,SUCCESS,Mobile,0
732,2025-04-11,120,479,5,16.68,SUCCESS,API,0
733,2025-08-18,276,772,5,93.27,SUCCESS,API,0
734,2025-04-26,268,621,8,41.08,SUCCESS,Mobile,0
735,2025-09-03,259,683,9,5.38,SUCCESS,Mobile,0
736,2025-02-17,258,155,4,15.1,SUCCESS,Branch,0
737,2025-02-09,476,489,10,49.93,SUCCESS,Mobile,0
738,2025-10-22,278,422,1,58.93,FAILED,Mobile,0
739,2025-02-23,291,465,5,26.19,SUCCESS,API,0
740,2025-12-02,237,109,4,36.39,SUCCESS,Branch,0
741,2025-12-28,244,422,4,51.18,SUCCESS,Branch,0
742,2025-07-02,9,632,1,72.72,FAILED,Mobile,0
743,2025-08-14,343,448,3,57.09,FAILED,Mobile,0
744,2025-07-26,254,729,3,23.66,SUCCESS,Web,0
745,2025-06-03,273,145,8,75.08,SUCCESS,Web,0
746,2025-07-23,142,335,6,8.99,SUCCESS,Mobile,0
747,2025-06-22,244,624,6,28.0,SUCCESS,Branch,0
748,2025-12-03,416,629,11,48.04,SUCCESS,Branch,0
749,2025-10-28,443,536,6,16.06,SUCCESS,Mobile,0
750,2025-03-03,104,775,8,34.23,SUCCESS,Mobile,0
751,2025-07-20,186,448,5,46.15,SUCCESS,Mobile,0
752,2025-07-29,36,117,3,20.79,SUCCESS,Web,0
753,2025-05-21,161,63,1,37.12,SUCCESS,Mobile,0
754,2025-03-25,458,764,12,15.9,SUCCESS,Web,0
755,2025-02-16,64,742,8,60.54,SUCCESS,Web,0
756,2025-11-10,141,488,10,45.6,SUCCESS,Branch,0
757,2025-07-27,162,150,4,51.59,SUCCESS,Mobile,0
758,2025-11-20,389,618,3,31.77,SUCCESS,Web,0
759,2025-04-11,454,181,12,12.19,SUCCESS,Web,0
760,2025-03-18,417,330,8,30.58,SUCCESS,Web,0
761,2025-05-13,133,268,11,93.29,SUCCESS,API,0
762,2026-01-08,472,456,10,60.94,SUCCESS,Web,0
763,2025-05-24,111,104,7,94.37,SUCCESS,Branch,0
764,2025-05-22,200,381,8,34.23,SUCCESS,Mobile,0
765,2025-09-10,274,790,2,21.86,SUCCESS,Web,0
766,2026-01-02,89,167,8,47.09,SUCCESS,Web,0
767,2025-05-16,18,559,4,29.51,SUCCESS,API,0
768,2025-01-30,484,556,2,23.69,SUCCESS,Mobile,0
769,2025-07-25,410,16,4,11.69,SUCCESS,Mobile,0
770,2025-07-06,340,496,8,40.47,SUCCESS,Web,0
771,2025-05-06,276,34,12,58.1,SUCCESS,Mobile,0
772,2025-10-28,359,720,11,16.46,SUCCESS,Web,0
773,2025-08-01,360,567,6,80.93,SUCCESS,API,0
774,2025-05-21,381,765,3,38.47,SUCCESS,API,0
775,2025-12-27,472,370,7,35.38,SUCCESS,Mobile,0
776,2026-01-01,340,74,6,15.93,SUCCESS,Mobile,0
777,2025-11-10,365,536,5,45.44,SUCCESS,Web,0
778,2025-04-28,260,623,11,16.58,SUCCESS,Web,0
779,2026-01-17,22,242,6,18.67,SUCCESS,Web,0
780,2025-03-24,383,457,3,12.14,SUCCESS,Web,0
781,2025-02-25,217,240,5,167.38,SUCCESS,Web,0
782,2025-07-05,341,400,3,32.17,SUCCESS,Mobile,0
783,2025-04-12,466,130,2,22.97,SUCCESS,Web,0
784,2025-07-13,493,671,11,32.29,SUCCESS,Mobile,0
785,2025-04-19,494,63,2,24.5,SUCCESS,Mobile,0
786,2025-09-18,201,47,2,29.74,SUCCESS,Web,0
787,2025-05-04,492,255,10,41.39,SUCCESS,Web,0
788,2025-04-24,265,531,4,25.95,SUCCESS,Web,0
789,2025-12-08,187,568,2,35.67,SUCCESS,Mobile,0
790,2025-02-20,289,11,4,134.26,SUCCESS,Mobile,0
791,2025-02-12,361,477,9,11.02,SUCCESS,Mobile,0
792,2025-05-11,263,377,3,16.73,SUCCESS,Web,0
793,2025-08-01,417,223,12,44.53,SUCCESS,Mobile,0
794,2025-09-15,66,74,5,75.27,SUCCESS,Web,0
795,2025-09-28,498,134,2,199.41,SUCCESS,Web,0
796,2025-11-25,456,671,7,42.47,SUCCESS,Web,0
797,2025-07-17,97,755,10,15.94,SUCCESS,Branch,0
798,2025-07-19,443,611,5,81.71,FAILED,Branch,0
799,2025-10-26,291,306,7,35.69,FAILED,Branch,0
800,2025-04-30,93,250,3,34.87,SUCCESS,Web,0
801,2025-08-31,160,541,6,10.32,SUCCESS,Mobile,0
802,2026-01-14,257,277,3,66.76,SUCCESS,Web,0
803,2025-05-30,117,169,1,19.05,SUCCESS,Web,0
804,2025-08-13,351,197,8,46.53,SUCCESS,Mobile,0
805,2025-06-29,180,600,9,34.48,SUCCESS,Web,0
806,2025-03-12,35,335,5,37.33,SUCCESS,Web,0
807,2025-05-10,296,440,11,34.16,SUCCESS,Mobile,0
808,2026-01-01,428,796,1,21.06,SUCCESS,Web,0
809,2025-05-02,295,162,2,19.99,SUCCESS,Mobile,0
810,2025-03-19,20,56,8,58.48,SUCCESS,Mobile,0
811,2026-01-20,353,183,7,32.8,SUCCESS,Branch,0
812,2025-07-10,215,416,11,22.36,SUCCESS,Web,0
813,2025-11-25,387,214,4,24.35,SUCCESS,Web,0
814,2025-09-16,53,29,11,50.04,SUCCESS,Mobile,0
815,2025-03-16,140,3,3,22.05,SUCCESS,Web,0
816,2025-08-21,136,325,4,86.27,SUCCESS,Mobile,0
817,2025-09-25,448,779,5,30.16,SUCCESS,Web,0
818,2025-08-21,169,766,4,26.85,SUCCESS,Branch,0
819,2025-04-27,367,176,9,47.98,SUCCESS,Branch,0
820,2025-09-08,122,617,1,27.92,SUCCESS,Mobile,0
821,2025-06-30,139,312,1,41.64,SUCCESS,Web,0
822,2025-02-16,26,154,12,32.03,SUCCESS,Branch,0
823,2025-09-10,215,393,10,11.69,SUCCESS,Mobile,0
824,2025-09-17,38,364,7,17.46,SUCCESS,Mobile,0
825,2025-10-21,133,705,3,39.48,SUCCESS,Branch,0
826,2025-06-13,288,358,4,25.26,SUCCESS,Web,0
827,2025-07-14,197,56,1,113.89,SUCCESS,Mobile,0
828,2025-08-10,112,284,2,20.65,SUCCESS,Mobile,0
829,2025-10-24,143,663,5,15.1,SUCCESS,Web,0
830,2025-12-09,445,189,4,33.91,SUCCESS,Mobile,0
831,2025-05-12,363,594,11,38.5,SUCCESS,Web,0
832,2025-06-28,308,16,3,56.27,SUCCESS,Mobile,1
833,2025-12-31,471,187,2,7.37,SUCCESS,Web,0
834,2025-07-02,369,746,1,81.82,SUCCESS,Web,0
835,2026-01-21,382,176,1,15.1,SUCCESS,Web,0
836,2025-07-25,28,273,1,63.66,SUCCESS,Web,0
837,2025-05-11,147,495,7,107.18,SUCCESS,Mobile,0
838,2025-07-13,310,547,1,51.83,SUCCESS,Mobile,0
839,2025-09-22,378,607,2,16.64,SUCCESS,Mobile,0
840,2025-04-15,81,443,2,29.49,SUCCESS,Web,0
841,2025-04-08,15,216,8,52.11,SUCCESS,API,0
842,2025-10-18,269,681,5,33.78,SUCCESS,Web,0
843,2025-11-21,215,293,4,17.65,FAILED,Mobile,0
844,2025-02-03,466,113,3,35.16,SUCCESS,Mobile,0
845,2025-09-22,23,30,8,24.29,SUCCESS,Mobile,0
846,2025-11-07,336,338,10,47.52,SUCCESS,Mobile,0
847,2025-05-25,190,219,6,17.51,SUCCESS,Web,0
848,2026-01-24,468,400,7,10.38,SUCCESS,Mobile,0
849,2025-09-10,281,47,11,17.99,FAILED,Mobile,0
850,2025-05-29,160,796,5,11.9,SUCCESS,Mobile,0
851,2025-12-31,149,41,5,22.71,SUCCESS,Web,0
852,2025-09-25,385,253,10,49.53,SUCCESS,Web,0
853,2025-12-02,284,353,8,26.14,SUCCESS,Branch,0
854,2025-03-16,91,624,1,32.64,SUCCESS,Mobile,0
855,2025-05-03,116,201,12,18.12,SUCCESS,Branch,0
856,2025-09-23,219,448,3,33.51,FAILED,Web,0
857,2025-10-20,493,216,11,18.66,SUCCESS,Mobile,0
858,2025-03-28,484,653,7,16.23,SUCCESS,Mobile,0
859,2025-12-09,140,222,3,28.92,SUCCESS,Mobile,0
860,2025-01-31,463,171,9,22.07,SUCCESS,Web,0
861,2025-05-18,20,225,2,6.12,SUCCESS,Mobile,0
862,2025-06-27,364,119,12,31.58,SUCCESS,Branch,0
863,2025-10-04,339,110,12,18.46,SUCCESS,Mobile,0
864,2025-09-19,307,570,1,17.71,SUCCESS,Web,0
865,2025-10-28,410,472,11,76.52,SUCCESS,Mobile,0
866,2025-02-09,495,276,7,55.27,SUCCESS,Web,0
867,2025-03-30,85,114,9,41.47,SUCCESS,Branch,0
868,2025-05-17,101,191,4,34.33,SUCCESS,API,0
869,2025-09-04,427,513,9,47.63,SUCCESS,Mobile,1
870,2025-02-02,434,23,12,26.17,SUCCESS,Mobile,0
871,2025-03-09,202,545,3,34.73,SUCCESS,Branch,0
872,2025-09-06,412,697,12,25.99,SUCCESS,Mobile,0
873,2025-05-08,410,209,8,35.42,SUCCESS,Web,0
874,2025-12-21,333,694,9,39.3,SUCCESS,API,1
875,2025-07-06,25,450,5,37.86,SUCCESS,Web,0
876,2026-01-05,371,607,12,26.56,SUCCESS,Mobile,0
